seed,sequence_id,score,rank_within_seed,plddt,ppl,dr_prob,pam_prob,z_plddt,z_negppl,novelty_bonus,dr_logit,pam_logit,predicted,overall_pass,WED_pass,PI_pass,NUC_pass,BH_pass,LID_pass,plddt_total
seed4,seed4_row68097,-0.7168616962476588,35031.0,,26.615364,0.697491,0.634653,0.0,-1.5043422803537985,0.0,0.83538,0.552232,PASS,True,True,True,True,True,False,68.00991042345277
seed4,seed4_row105645,-0.7179736566798746,35037.0,,26.212991,0.288769,0.656987,0.0,-1.337145366685535,0.0,-0.901373,0.649897,PASS,False,False,False,False,False,False,67.36695687550854
seed4,seed4_row102314,-0.7201691220945584,35057.0,,26.649202,0.684767,0.686414,0.0,-1.5184028887065124,0.0,0.775768,0.783409,PASS,False,False,False,False,False,False,67.84173735725938
seed4,seed4_row103133,-0.7265511278215465,35118.0,,26.192613,0.241253,0.655737,0.0,-1.3286777540307808,0.0,-1.145822,0.644354,PASS,False,False,False,False,False,False,68.50637030995105
seed4,seed4_row104230,-0.7266052093540092,35119.0,,26.775882,0.822447,0.63195,0.0,-1.5710418705057276,0.0,1.533012,0.54059,PASS,True,True,True,True,True,False,67.66372149837133
seed4,seed4_row101759,-0.7268762193485047,35122.0,,26.2264,0.275118,0.652452,0.0,-1.342717170497864,0.0,-0.96881,0.629834,PASS,False,False,False,False,False,False,66.75184703010576
seed4,seed4_row116492,-0.7272812353257025,35124.0,,26.20513,0.275698,0.618623,0.0,-1.3338789076081468,0.0,-0.9659,0.483708,PASS,True,True,True,True,True,False,66.915667752443
seed4,seed4_row114157,-0.732383088087736,35155.0,,26.270057,0.304654,0.644106,0.0,-1.3608578401253373,0.0,-0.825235,0.593229,PASS,False,False,False,False,False,False,67.01149022801303
seed4,seed4_row65092,-0.7331203816137108,35162.0,,26.435374,0.453603,0.657424,0.0,-1.4295515451624443,0.0,-0.186124,0.651835,PASS,False,False,False,False,False,False,68.07912724306689
seed4,seed4_row104035,-0.7343996264915573,35171.0,,26.409753,0.431543,0.646856,0.0,-1.4189053235593678,0.0,-0.275559,0.605249,PASS,True,True,True,True,True,False,67.29558631921824
seed4,seed4_row109258,-0.7350564305404761,35174.0,,26.20593,0.234329,0.642964,0.0,-1.3342113293435374,0.0,-1.184027,0.588251,PASS,False,False,False,False,False,False,66.87475609756098
seed4,seed4_row111143,-0.7363643628122027,35189.0,,26.769557,0.75479,0.675441,0.0,-1.5684136611602897,0.0,1.124324,0.7329,PASS,False,False,False,False,False,False,67.1559934587081
seed4,seed4_row102532,-0.7367099077171808,35193.0,,26.324014,0.357988,0.620943,0.0,-1.3832784395959723,0.0,-0.584108,0.493553,PASS,True,True,True,True,True,False,68.0740309446254
seed4,seed4_row119343,-0.7389003159390779,35204.0,,26.517322,0.516937,0.652704,0.0,-1.463603165627254,0.0,0.067774,0.630945,PASS,True,True,True,True,True,False,67.19148208469056
seed4,seed4_row105054,-0.7399351950715206,35213.0,,26.187305,0.202395,0.639384,0.0,-1.3264721358164582,0.0,-1.371395,0.57269,PASS,False,False,False,False,False,False,67.08349633251835
seed4,seed4_row116096,-0.7399591831039335,35214.0,,26.259292,0.258775,0.659388,0.0,-1.3563846901484766,0.0,-1.052343,0.660569,PASS,False,False,False,False,False,False,67.5422284794851
seed4,seed4_row78991,-0.7407611204197488,35229.0,,26.453462,0.449,0.652431,0.0,-1.4370676005996414,0.0,-0.20471,0.629741,PASS,True,True,True,True,True,False,67.73180781758958
seed4,seed4_row89106,-0.7454811685430495,35257.0,,26.242187,0.243208,0.630252,0.0,-1.349277097918642,0.0,-1.135174,0.533298,PASS,True,True,True,True,True,False,67.82279315960912
seed4,seed4_row64946,-0.7482618368016967,35285.0,,26.238215,0.231654,0.627903,0.0,-1.347626624002424,0.0,-1.198997,0.523231,PASS,True,True,True,True,True,False,66.88765472312703
seed4,seed4_row62548,-0.7498257315642176,35292.0,,26.526914,0.500567,0.636582,0.0,-1.4675889022345967,0.0,0.002269,0.560559,PASS,True,True,True,True,True,False,67.31935667752444
seed4,seed4_row103356,-0.7508603404418875,35302.0,,26.223605,0.211367,0.624093,0.0,-1.3415557720598394,0.0,-1.316705,0.506959,PASS,True,True,True,True,True,False,67.40584690553744
seed4,seed4_row39726,-0.7512554678996979,35309.0,,26.225869,0.205467,0.63426,0.0,-1.342496525570997,0.0,-1.35247,0.550534,PASS,True,True,True,True,True,False,67.26847719869707
seed4,seed4_row116573,-0.7525753227124719,35322.0,,26.484258,0.432826,0.662409,0.0,-1.4498641753035313,0.0,-0.27033,0.674047,PASS,False,False,False,False,False,False,66.96722312703584
seed4,seed4_row113715,-0.7525993696867572,35323.0,,26.254409,0.23139,0.630163,0.0,-1.354355670981082,0.0,-1.200481,0.532914,PASS,False,False,False,False,False,False,67.32103420195439
seed4,seed4_row105596,-0.7527870441116165,35327.0,,26.470566,0.433061,0.641085,0.0,-1.4441747773023093,0.0,-0.269373,0.580075,PASS,False,False,False,False,False,False,67.06807160292921
seed4,seed4_row61791,-0.75430235554557,35333.0,,26.28743,0.254648,0.634785,0.0,-1.3680767936365286,0.0,-1.073974,0.552798,PASS,False,False,False,False,False,False,68.13612561174551
seed4,seed4_row63770,-0.754769875969078,35336.0,,26.236557,0.201939,0.637524,0.0,-1.3469376799558257,0.0,-1.374218,0.564635,PASS,True,True,True,True,True,False,67.61646579804561
seed4,seed4_row31648,-0.7566583805589804,35353.0,,26.605093,0.557945,0.630051,0.0,-1.5000744007985434,0.0,0.232828,0.532436,PASS,True,True,True,True,True,False,67.70979641693812
seed4,seed4_row34360,-0.7617605666157686,35396.0,,26.271954,0.206753,0.646829,0.0,-1.3616460951653837,0.0,-1.344608,0.605129,PASS,False,False,False,False,False,False,67.06235150528886
seed4,seed4_row101940,-0.7625622000556822,35405.0,,26.424705,0.34504,0.657543,0.0,-1.4251182857938318,0.0,-0.640912,0.652366,PASS,False,False,False,False,False,False,68.390423797881
seed4,seed4_row115673,-0.7655062434155755,35432.0,,26.617363,0.516562,0.665731,0.0,-1.505172919165108,0.0,0.066272,0.688941,PASS,False,False,False,False,False,False,68.11585644371942
seed4,seed4_row117852,-0.7662172260294208,35437.0,,26.308811,0.240792,0.62709,0.0,-1.3769611800420298,0.0,-1.14834,0.519751,PASS,False,False,False,False,False,False,66.71051219512196
seed4,seed4_row114038,-0.7686452226635208,35453.0,,26.501047,0.418743,0.627601,0.0,-1.4568404609478869,0.0,-0.327936,0.52194,PASS,True,True,True,True,True,False,67.61209283387622
seed4,seed4_row105832,-0.7706611116027258,35470.0,,26.603184,0.492161,0.655937,0.0,-1.499281159432465,0.0,-0.031357,0.64524,PASS,False,False,False,False,False,False,68.90996734693877
seed4,seed4_row29090,-0.7706646754571435,35471.0,,26.452996,0.368615,0.622813,0.0,-1.4368739649387765,0.0,-0.538164,0.501504,PASS,True,True,True,True,True,False,68.07288273615636
seed4,seed4_row116034,-0.7719147386234786,35484.0,,26.459133,0.352941,0.648999,0.0,-1.439424055176398,0.0,-0.606137,0.614641,PASS,False,False,False,False,False,False,67.88218241042345
seed4,seed4_row101689,-0.7722747810946662,35486.0,,26.341693,0.226146,0.666593,0.0,-1.3906245444209515,0.0,-1.230203,0.692818,PASS,False,False,False,False,False,False,67.1340894308943
seed4,seed4_row115089,-0.7755219018268272,35499.0,,26.434189,0.312911,0.654731,0.0,-1.4290591454668962,0.0,-0.786544,0.639901,PASS,True,True,True,True,True,False,67.81715798045603
seed4,seed4_row100129,-0.7770940096858157,35512.0,,26.494565,0.359329,0.665051,0.0,-1.4541470138368795,0.0,-0.578277,0.685886,PASS,False,False,False,False,False,False,68.38911092985319
seed4,seed4_row62643,-0.7811794456880444,35535.0,,26.397704,0.272884,0.633422,0.0,-1.4138986366972064,0.0,-0.980039,0.546925,PASS,False,False,False,False,False,False,67.0284971567831
seed4,seed4_row28194,-0.782129399857227,35544.0,,26.488685,0.346172,0.651058,0.0,-1.4517037140817528,0.0,-0.635908,0.623694,PASS,False,False,False,False,False,False,68.06848410757947
seed4,seed4_row112872,-0.783047095295895,35553.0,,26.606767,0.454085,0.656332,0.0,-1.5007699932798502,0.0,-0.184179,0.64699,PASS,False,False,False,False,False,False,68.14332518337409
seed4,seed4_row70700,-0.7842486746722457,35561.0,,26.493397,0.334119,0.665394,0.0,-1.4536616781032083,0.0,-0.689612,0.687425,PASS,True,True,True,True,True,False,68.08894951140066
seed4,seed4_row115214,-0.7843075621207483,35562.0,,26.469436,0.322723,0.647346,0.0,-1.443705231601069,0.0,-0.741285,0.607393,PASS,True,True,True,True,True,False,67.08131107491857
seed4,seed4_row68867,-0.7864031868543232,35576.0,,26.452031,0.302815,0.641417,0.0,-1.4364729812204615,0.0,-0.833927,0.58152,PASS,True,True,True,True,True,False,67.83628664495113
seed4,seed4_row118327,-0.7912259043272883,35609.0,,26.412121,0.243746,0.647864,0.0,-1.4198892918961263,0.0,-1.132248,0.609663,PASS,False,False,False,False,False,False,68.22761827079934
seed4,seed4_row66084,-0.7926211932662545,35621.0,,26.363168,0.202986,0.630833,0.0,-1.3995479903803636,0.0,-1.367735,0.53579,PASS,True,True,True,True,True,False,66.84293973941368
seed4,seed4_row103034,-0.7933590058376445,35626.0,,26.410949,0.248596,0.628219,0.0,-1.4194022940537778,0.0,-1.106114,0.524583,PASS,False,False,False,False,False,False,67.41662337662338
seed4,seed4_row104904,-0.7953817593739668,35645.0,,26.422771,0.240071,0.648086,0.0,-1.424314656248524,0.0,-1.15229,0.610635,PASS,False,False,False,False,False,False,67.25570846905538
seed4,seed4_row112757,-0.7999147034801765,35680.0,,26.453431,0.255004,0.647612,0.0,-1.4370547192573953,0.0,-1.072098,0.60856,PASS,True,True,True,True,True,False,67.5817671009772
seed4,seed4_row28781,-0.8031368442664257,35704.0,,26.429727,0.232783,0.630359,0.0,-1.427205063237751,0.0,-1.192662,0.533756,PASS,True,True,True,True,True,False,67.66779315960912
seed4,seed4_row65790,-0.8054453979155969,35717.0,,26.652074,0.422448,0.657688,0.0,-1.5195962827365672,0.0,-0.312732,0.653011,PASS,False,False,False,False,False,False,66.86497152156224
seed4,seed4_row67113,-0.805745162054556,35721.0,,26.465581,0.249544,0.64432,0.0,-1.4421033743636515,0.0,-1.101047,0.594164,PASS,True,True,True,True,True,False,68.12370521172639
seed4,seed4_row67232,-0.8061992759971688,35726.0,,26.420995,0.205582,0.643149,0.0,-1.4235766799959555,0.0,-1.351768,0.589057,PASS,False,False,False,False,False,False,67.87996734693878
seed4,seed4_row107404,-0.8071622167269883,35733.0,,26.706732,0.456551,0.677441,0.0,-1.5423081667528404,0.0,-0.174236,0.742035,PASS,False,False,False,False,False,False,68.18845024469822
seed4,seed4_row101910,-0.8100755573239454,35741.0,,26.682579,0.436218,0.658247,0.0,-1.532271939034208,0.0,-0.256525,0.655492,PASS,False,False,False,False,False,False,66.7547518307567
seed4,seed4_row73868,-0.8106173486666769,35742.0,,26.571179,0.331524,0.650565,0.0,-1.4859822123809672,0.0,-0.701302,0.621522,PASS,True,True,True,True,True,False,67.74765472312703
seed4,seed4_row68630,-0.8115159920130672,35764.0,,26.596867,0.341406,0.668608,0.0,-1.496656274304382,0.0,-0.657034,0.701898,PASS,False,False,False,False,False,False,68.51276508972268
seed4,seed4_row74655,-0.8132069056365369,35769.0,,26.471753,0.234627,0.638363,0.0,-1.4446680080521954,0.0,-1.182366,0.568267,PASS,False,False,False,False,False,False,67.00353371242892
seed4,seed4_row105105,-0.8138542858103214,35775.0,,26.709999,0.429491,0.689322,0.0,-1.543665694014745,0.0,-0.28393,0.796951,PASS,False,False,False,False,False,False,66.69607142857143
seed4,seed4_row112878,-0.8168236195567227,35797.0,,26.475716,0.227263,0.637089,0.0,-1.4463147422238896,0.0,-1.22383,0.562753,PASS,False,False,False,False,False,False,67.06657445077299
seed4,seed4_row119705,-0.8197535670596974,35822.0,,26.577299,0.303189,0.656287,0.0,-1.4885252386567105,0.0,-0.832159,0.646792,PASS,True,True,True,True,True,False,67.97434853420195
seed4,seed4_row106791,-0.8256597221990911,35851.0,,26.623564,0.354058,0.617738,0.0,-1.5077496031415587,0.0,-0.601249,0.479956,PASS,True,True,True,True,True,False,68.10384364820847
seed4,seed4_row111459,-0.8285521354942548,35865.0,,26.482351,0.203029,0.624447,0.0,-1.4490717649917926,0.0,-1.367467,0.508468,PASS,True,True,True,True,True,False,67.0989983713355
seed4,seed4_row27298,-0.830031831207333,35872.0,,26.853604,0.540104,0.651366,0.0,-1.603337473153333,0.0,0.16076,0.62505,PASS,True,True,True,True,True,False,68.02486156351792
seed4,seed4_row24610,-0.8314815271816872,35879.0,,26.708286,0.390678,0.656914,0.0,-1.542953895973839,0.0,-0.444462,0.649571,PASS,False,False,False,False,False,False,68.53738172920066
seed4,seed4_row109490,-0.8315179648254493,35880.0,,26.69192,0.379598,0.64955,0.0,-1.5361533783220704,0.0,-0.491256,0.617064,PASS,False,False,False,False,False,False,67.38406021155411
seed4,seed4_row112881,-0.8319080846560029,35884.0,,26.685073,0.385569,0.628685,0.0,-1.53330826379429,0.0,-0.465975,0.526579,PASS,False,False,False,False,False,False,66.95820992676973
seed4,seed4_row111686,-0.8322149461306465,35886.0,,26.701461,0.38903,0.645793,0.0,-1.5401179230437807,0.0,-0.451391,0.600598,PASS,False,False,False,False,False,False,66.27655060728746
seed4,seed4_row119692,-0.8346925355952877,35900.0,,26.754129,0.391057,0.706962,0.0,-1.5620029079932682,0.0,-0.442871,0.880672,PASS,False,False,False,False,False,False,68.82500815660684
seed4,seed4_row110054,-0.8383682769967965,35918.0,,26.562305,0.240533,0.635391,0.0,-1.482294824281138,0.0,-1.149758,0.555416,PASS,True,True,True,True,True,False,68.0658306188925
seed4,seed4_row113830,-0.8399536220099196,35926.0,,26.69866,0.34747,0.665366,0.0,-1.5389540314427426,0.0,-0.63018,0.687299,PASS,False,False,False,False,False,False,68.00559543230017
seed4,seed4_row34508,-0.8450193479482103,35964.0,,26.766525,0.405793,0.651252,0.0,-1.5671537827831576,0.0,-0.381383,0.624549,PASS,False,False,False,False,False,False,67.09091131000814
seed4,seed4_row77762,-0.8484209476400371,36001.0,,26.925336,0.545377,0.655834,0.0,-1.6331440680571958,0.0,0.182008,0.644786,PASS,True,True,True,True,True,False,67.53775244299675
seed4,seed4_row117745,-0.8508944935639302,36022.0,,27.096605,0.701136,0.658912,0.0,-1.7043109908056149,0.0,0.852712,0.65845,PASS,True,True,True,True,True,False,67.00127035830619
seed4,seed4_row101633,-0.8595644275125259,36065.0,,26.652016,0.255109,0.638017,0.0,-1.5195721821607515,0.0,-1.071545,0.566768,PASS,True,True,True,True,True,False,66.8391693811075
seed4,seed4_row118290,-0.8597076191217106,36066.0,,26.784259,0.365657,0.663806,0.0,-1.5745227416024437,0.0,-0.550893,0.680303,PASS,False,False,False,False,False,False,68.13402120717781
seed4,seed4_row107259,-0.8649821345189772,36093.0,,26.671805,0.238734,0.664271,0.0,-1.5277950493128247,0.0,-1.159632,0.682385,PASS,False,False,False,False,False,False,68.44903752039151
seed4,seed4_row110435,-0.8679291720806336,36105.0,,26.632528,0.209377,0.636449,0.0,-1.5114743886866195,0.0,-1.328685,0.559986,PASS,True,True,True,True,True,False,66.98578175895764
seed4,seed4_row119096,-0.8689464843390262,36112.0,,27.134948,0.67739,0.660035,0.0,-1.7202435490557515,0.0,0.741803,0.663448,PASS,False,False,False,False,False,False,67.19096826688364
seed4,seed4_row104731,-0.8699769542319759,36118.0,,26.825806,0.375593,0.657979,0.0,-1.591786648902823,0.0,-0.508296,0.6543,PASS,False,False,False,False,False,False,68.52407014681891
seed4,seed4_row110691,-0.8752114855498927,36156.0,,26.925978,0.453727,0.66029,0.0,-1.633410836499847,0.0,-0.185624,0.664589,PASS,True,True,True,True,True,False,67.59985342019543
seed4,seed4_row23803,-0.8756668982956266,36161.0,,26.730105,0.260527,0.662946,0.0,-1.5520202832794667,0.0,-1.043229,0.676449,PASS,False,False,False,False,False,False,68.04598694942904
seed4,seed4_row114588,-0.8800598421543117,36180.0,,26.765989,0.295467,0.640759,0.0,-1.5669310602204454,0.0,-0.868978,0.57866,PASS,True,True,True,True,True,False,68.04099348534201
seed4,seed4_row119094,-0.8841965314143458,36198.0,,27.176877,0.665654,0.662368,0.0,-1.73766618773478,0.0,0.688594,0.673865,PASS,False,False,False,False,False,False,68.23493474714519
seed4,seed4_row66194,-0.885831533215394,36208.0,,26.84516,0.365736,0.621639,0.0,-1.5998287617362774,0.0,-0.550555,0.496512,PASS,True,True,True,True,True,False,67.83833876221499
seed4,seed4_row115884,-0.8881932973624298,36221.0,,26.74374,0.251059,0.634346,0.0,-1.5576859962320428,0.0,-1.092973,0.550905,PASS,False,False,False,False,False,False,67.2421492295215
seed4,seed4_row110077,-0.8913660738386356,36239.0,,26.701677,0.201217,0.632071,0.0,-1.540207676912337,0.0,-1.378708,0.541113,PASS,True,True,True,True,True,False,67.84628664495114
seed4,seed4_row114367,-0.8923148671581983,36244.0,,26.921446,0.406885,0.638445,0.0,-1.6315276673688548,0.0,-0.376859,0.568623,PASS,False,False,False,False,False,False,68.10407166123778
seed4,seed4_row70050,-0.8933577813195193,36253.0,,27.063335,0.527359,0.658875,0.0,-1.6904864018850276,0.0,0.109546,0.658283,PASS,False,False,False,False,False,False,67.12178338762216
seed4,seed4_row104407,-0.8934572704539279,36254.0,,26.720591,0.211902,0.633095,0.0,-1.5480669577913255,0.0,-1.313501,0.545519,PASS,False,False,False,False,False,False,66.65056097560976
seed4,seed4_row100725,-0.8946466697908041,36267.0,,26.755998,0.24164,0.634035,0.0,-1.5627795282725774,0.0,-1.143711,0.549565,PASS,False,False,False,False,False,False,67.07256305939788
seed4,seed4_row66482,-0.895791005969542,36272.0,,26.945886,0.41167,0.649431,0.0,-1.6416831513850605,0.0,-0.357067,0.616538,PASS,True,True,True,True,True,False,67.03502442996744
seed4,seed4_row118177,-0.8960073559727371,36274.0,,26.874311,0.343165,0.647012,0.0,-1.611941794246767,0.0,-0.649222,0.60593,PASS,False,False,False,False,False,False,67.26281098546042
seed4,seed4_row110645,-0.897586425124915,36282.0,,26.884609,0.336438,0.664184,0.0,-1.616220893035593,0.0,-0.67921,0.681995,PASS,False,False,False,False,False,False,68.24403752039152
seed4,seed4_row39096,-0.9002568663916278,36293.0,,26.832989,0.298657,0.63243,0.0,-1.5947713805594683,0.0,-0.853703,0.542654,PASS,True,True,True,True,True,False,67.67632736156352
seed4,seed4_row107868,-0.905571354549913,36317.0,,26.980291,0.422768,0.633919,0.0,-1.655979363642733,0.0,-0.311422,0.549066,PASS,True,True,True,True,True,False,67.72451140065148
seed4,seed4_row103549,-0.907654602583388,36329.0,,26.887667,0.326417,0.633322,0.0,-1.617491575119126,0.0,-0.724436,0.546495,PASS,True,True,True,True,True,False,68.12404723127035
seed4,seed4_row95959,-0.9079908549522488,36333.0,,26.934228,0.359404,0.649876,0.0,-1.6368389356460702,0.0,-0.577951,0.618495,PASS,True,True,True,True,True,False,67.77404723127036
seed4,seed4_row113807,-0.9090252328117314,36344.0,,26.889635,0.315643,0.645492,0.0,-1.618309332588188,0.0,-0.773869,0.599283,PASS,False,False,False,False,False,False,66.74073230268512
seed4,seed4_row106069,-0.9118259692839344,36363.0,,26.827699,0.250349,0.639353,0.0,-1.5925732418341922,0.0,-1.096751,0.572556,PASS,True,True,True,True,True,False,67.14607491856678
seed4,seed4_row106296,-0.9133991182936464,36367.0,,27.149981,0.542636,0.661766,0.0,-1.7264901689909231,0.0,0.17096,0.671174,PASS,False,False,False,False,False,False,68.23076672104405
seed4,seed4_row110226,-0.916436414076056,36391.0,,27.001038,0.383574,0.668558,0.0,-1.6646003058229375,0.0,-0.474406,0.70167,PASS,False,False,False,False,False,False,67.94888254486133
seed4,seed4_row112907,-0.9202448158217628,36411.0,,26.82926,0.238079,0.617934,0.0,-1.5932218797453757,0.0,-1.163238,0.480787,PASS,False,False,False,False,False,False,67.43761594792514
seed4,seed4_row101890,-0.9249413009697056,36437.0,,26.84052,0.213148,0.648224,0.0,-1.5979007156710083,0.0,-1.306051,0.611241,PASS,True,True,True,True,True,False,67.62586319218241
seed4,seed4_row70051,-0.9254799052419108,36441.0,,27.205661,0.564634,0.649343,0.0,-1.7496267217741586,0.0,0.259992,0.616154,PASS,True,True,True,True,True,False,67.56470684039087
seed4,seed4_row111837,-0.9263321784308312,36447.0,,26.846754,0.226256,0.630674,0.0,-1.6004911120440448,0.0,-1.229571,0.535111,PASS,False,False,False,False,False,False,66.92312449145646
seed4,seed4_row72587,-0.9302901329482144,36464.0,,26.977654,0.327472,0.649434,0.0,-1.6548836184974494,0.0,-0.719641,0.616553,PASS,True,True,True,True,True,False,66.49016286644952
seed4,seed4_row78274,-0.93054089087659,36465.0,,26.97031,0.327287,0.637777,0.0,-1.6518319869665572,0.0,-0.720481,0.56573,PASS,True,True,True,True,True,False,67.49322475570033
seed4,seed4_row27733,-0.9353657479867904,36488.0,,26.888122,0.219729,0.65546,0.0,-1.6176806399811292,0.0,-1.267245,0.643129,PASS,False,False,False,False,False,False,66.95074857607811
seed4,seed4_row101995,-0.936191000726398,36492.0,,27.001598,0.325369,0.657907,0.0,-1.6648330010377117,0.0,-0.729208,0.653982,PASS,False,False,False,False,False,False,67.03053702196908
seed4,seed4_row102826,-0.9364138808532844,36494.0,,26.882084,0.219955,0.641099,0.0,-1.6151716869332633,0.0,-1.265931,0.580139,PASS,False,False,False,False,False,False,67.15917886178862
seed4,seed4_row114850,-0.9387666246607252,36506.0,,27.158216,0.468348,0.658337,0.0,-1.7299120352296071,0.0,-0.126779,0.655894,PASS,False,False,False,False,False,False,67.24722764227641
seed4,seed4_row60623,-0.943699770222677,36526.0,,26.971506,0.286415,0.63503,0.0,-1.6523289574609672,0.0,-0.91286,0.553856,PASS,False,False,False,False,False,False,66.68549593495935
seed4,seed4_row61839,-0.9460705444265338,36537.0,,27.224647,0.499172,0.672195,0.0,-1.7575159206093338,0.0,-0.00331,0.718131,PASS,False,False,False,False,False,False,67.82830480847596
seed4,seed4_row105722,-0.9464148486037371,36542.0,,26.948225,0.255441,0.634057,0.0,-1.6426550694339104,0.0,-1.069803,0.549661,PASS,False,False,False,False,False,False,68.35406682966585
seed4,seed4_row78782,-0.9467714452284328,36544.0,,27.0538,0.37019,0.613693,0.0,-1.6865243503263323,0.0,-0.531401,0.462861,PASS,True,True,True,True,True,False,67.87390879478828
seed4,seed4_row73334,-0.9470559992729491,36559.0,,26.995509,0.294968,0.640328,0.0,-1.6623028561042132,0.0,-0.871377,0.576788,PASS,True,True,True,True,True,False,67.76371335504886
seed4,seed4_row117116,-0.9485832360059412,36563.0,,26.944229,0.234154,0.649334,0.0,-1.6409946228656305,0.0,-1.185002,0.616111,PASS,False,False,False,False,False,False,66.64430894308943
seed4,seed4_row110014,-0.9486498881538006,36564.0,,27.027774,0.323634,0.636284,0.0,-1.6757098402197153,0.0,-0.737123,0.559271,PASS,True,True,True,True,True,False,67.41729641693811
seed4,seed4_row100955,-0.9508793798449716,36576.0,,27.107383,0.372351,0.66784,0.0,-1.7087895426356736,0.0,-0.522144,0.698432,PASS,False,False,False,False,False,False,67.91960065199675
seed4,seed4_row118225,-0.9523142232387471,36580.0,,26.963604,0.246586,0.640209,0.0,-1.6490454617696388,0.0,-1.116902,0.576274,PASS,True,True,True,True,True,False,66.90147274206672
seed4,seed4_row100805,-0.9573681877644868,36613.0,,26.938627,0.214238,0.627136,0.0,-1.6386668396635529,0.0,-1.299566,0.51995,PASS,False,False,False,False,False,False,66.8069943593876
seed4,seed4_row68057,-0.9619025863654144,36631.0,,26.997646,0.233822,0.660922,0.0,-1.6631908376648776,0.0,-1.186853,0.667404,PASS,False,False,False,False,False,False,67.17195280716028
seed4,seed4_row27507,-0.967629471701563,36661.0,,27.158857,0.369928,0.662585,0.0,-1.7301783881450905,0.0,-0.532524,0.674835,PASS,False,False,False,False,False,False,68.40296084828711
seed4,seed4_row114790,-0.9696430395417198,36680.0,,27.030802,0.27112,0.614493,0.0,-1.6769680564881717,0.0,-0.988947,0.466237,PASS,False,False,False,False,False,False,66.72538211382114
seed4,seed4_row79627,-0.9704283109576818,36683.0,,27.18805,0.386131,0.666743,0.0,-1.7423088727966884,0.0,-0.463604,0.693491,PASS,False,False,False,False,False,False,68.53158238172921
seed4,seed4_row100164,-0.9745175612893042,36711.0,,27.208119,0.415311,0.631714,0.0,-1.7506480875561488,0.0,-0.342054,0.539578,PASS,True,True,True,True,True,False,67.56830618892509
seed4,seed4_row115064,-0.97728044984812,36725.0,,27.00559,0.204444,0.639653,0.0,-1.6664917854973142,0.0,-1.358745,0.57386,PASS,True,True,True,True,True,False,66.5848371335505
seed4,seed4_row105134,-0.9773938301692364,36727.0,,27.495649,0.679788,0.638785,0.0,-1.8701246145274808,0.0,0.752797,0.570095,PASS,False,False,False,False,False,False,66.84103980503656
seed4,seed4_row110931,-0.9776883200076432,36729.0,,27.015636,0.214426,0.637251,0.0,-1.6706661714394904,0.0,-1.298447,0.563453,PASS,False,False,False,False,False,False,66.93764849471114
seed4,seed4_row76687,-0.9787372018450278,36734.0,,27.059193,0.240967,0.655542,0.0,-1.68876528835004,0.0,-1.147384,0.643492,PASS,False,False,False,False,False,False,68.24601141924958
seed4,seed4_row113689,-0.9808681744376144,36751.0,,27.117273,0.303378,0.635739,0.0,-1.7128991063394496,0.0,-0.831265,0.556919,PASS,True,True,True,True,True,False,67.3160993485342
seed4,seed4_row77612,-0.9819329772054952,36757.0,,27.113801,0.286307,0.650972,0.0,-1.7114563960078504,0.0,-0.913387,0.623315,PASS,True,True,True,True,True,False,66.87653094462542
seed4,seed4_row107691,-0.9912596822211268,36816.0,,27.162678,0.305328,0.646891,0.0,-1.7317661174587526,0.0,-0.822051,0.605401,PASS,False,False,False,False,False,False,68.21371125611745
seed4,seed4_row100331,-0.9919708881736944,36819.0,,27.051594,0.205715,0.6312,0.0,-1.685607697390992,0.0,-1.350953,0.537367,PASS,False,False,False,False,False,False,68.1783455582722
seed4,seed4_row20655,-0.9931319581030524,36833.0,,27.163053,0.305846,0.637298,0.0,-1.731921940147218,0.0,-0.819611,0.563655,PASS,True,True,True,True,True,False,67.19708469055375
seed4,seed4_row106064,-0.9942219390681266,36837.0,,27.217748,0.351983,0.642188,0.0,-1.754649198668753,0.0,-0.610336,0.584874,PASS,True,True,True,True,True,False,67.7334364820847
seed4,seed4_row114859,-0.9998236745996544,36854.0,,27.462099,0.548581,0.674653,0.0,-1.8561836779995065,0.0,0.19494,0.729306,PASS,False,False,False,False,False,False,67.9068189233279
seed4,seed4_row106165,-1.004904823886796,36873.0,,27.437956,0.525343,0.648992,0.0,-1.8461516055525664,0.0,0.101461,0.614613,PASS,False,False,False,False,False,False,66.97510984540277
seed4,seed4_row105282,-1.0054834017724448,36875.0,,27.198488,0.289893,0.651005,0.0,-1.746646145389207,0.0,-0.895902,0.623459,PASS,True,True,True,True,True,False,67.30021172638436
seed4,seed4_row75598,-1.0098999758806926,36901.0,,27.261748,0.351365,0.628716,0.0,-1.7729323941152753,0.0,-0.613045,0.526711,PASS,True,True,True,True,True,False,67.45954397394138
seed4,seed4_row102386,-1.0125674934252753,36916.0,,27.30759,0.372896,0.649752,0.0,-1.7919809906075364,0.0,-0.519812,0.617947,PASS,True,True,True,True,True,False,67.27771172638437
seed4,seed4_row71957,-1.0181158934187642,36943.0,,27.375195,0.41081,0.66346,0.0,-1.820072704883949,0.0,-0.360617,0.67875,PASS,False,False,False,False,False,False,68.34477161500816
seed4,seed4_row36919,-1.018863638158802,36952.0,,27.259967,0.300836,0.657101,0.0,-1.7721923402268598,0.0,-0.843319,0.650402,PASS,True,True,True,True,True,False,67.07142508143323
